date,season,playoff,team1,team2,elo_favor_team,elo_under_team,elo_prob1,elo_avg,C50
2020-12-29,2021,,MIA,MIL,1601.09623389492,1582.83985533345,0.6639034887512166,1591.9680446141851,Good
2020-12-29,2021,,OKC,ORL,1533.01849664208,1520.9073921892,0.6559648549366917,1526.9629444156399,Good
2020-12-29,2021,,PHO,NOP,1571.59561423811,1524.31404735643,0.7001098165262283,1547.95483079727,Good
2020-12-29,2021,,LAC,MIN,1564.94865738646,1408.97260639246,0.8135913032570421,1486.9606318894598,Blowout
2020-12-29,2021,,SAC,DEN,1543.70957920628,1498.87599774685,0.578730327457168,1521.292788476565,Good
2020-12-30,2021,,BOS,MEM,1610.52061356423,1512.58763145502,0.7575683290048738,1561.554122509625,Good
2020-12-30,2021,,MIA,MIL,1627.55057332748,1556.38551590089,0.5414018039367734,1591.968044614185,Good
2020-12-30,2021,,BRK,ATL,1523.59075625249,1431.55632571229,0.7512778305704854,1477.5735409823901,Average
2020-12-30,2021,,SAS,LAL,1626.70595843912,1547.92112639401,0.5304931914958722,1587.3135424165648,Good
2020-12-30,2021,,DAL,CHO,1576.54500082227,1417.57919828868,0.8161873649179778,1497.062099555475,Blowout
2020-12-30,2021,,LAC,POR,1570.53986383442,1512.21863830934,0.7132804732572022,1541.37925107188,Average
2020-12-31,2021,,IND,CLE,1538.85680541783,1393.61675872338,0.804036333071065,1466.236782070605,Blowout
2020-12-31,2021,,WAS,CHI,1371.95368622644,1357.8234736999,0.6585830813652359,1364.8885799631698,Poor
2020-12-31,2021,,ORL,PHI,1536.77684258263,1535.54802198041,0.6416930225091302,1536.16243228152,Good
2020-12-31,2021,,HOU,SAC,1528.91669321012,1507.24989699367,0.6682698846673033,1518.0832951018951,Average
2020-12-31,2021,,TOR,NYK,1607.73088800222,1406.80046061342,0.8497057137903967,1507.26567430782,Blowout
2020-12-31,2021,,OKC,NOP,1517.14904624865,1514.02717169643,0.6441946746241659,1515.5881089725399,Average
2020-12-31,2021,,UTA,PHO,1581.88248989811,1553.62452236077,0.6018022918018314,1567.75350612944,Good
2021-01-01,2021,,CHO,MEM,1505.97068250655,1450.1267343164,0.5632057285417085,1478.048708411475,Average
2021-01-01,2021,,DET,BOS,1617.1375625127,1344.03546181869,0.7303611745688587,1480.586512165695,Blowout
2021-01-01,2021,,DAL,MIA,1566.25737667097,1543.99746479455,0.6100465565176529,1555.1274207327601,Good
2021-01-01,2021,,BRK,ATL,1526.31782473732,1428.82925722746,0.7570981738468923,1477.5735409823901,Average
2021-01-01,2021,,MIL,CHI,1617.6787125574,1365.927144073,0.8833810427376317,1491.8029283152,Blowout
2021-01-01,2021,,MIN,WAS,1403.3813999445,1363.85001585334,0.6906601166496059,1383.61570789892,Poor
2021-01-01,2021,,SAS,LAL,1640.58763288081,1534.03945195232,0.5094224742247451,1587.3135424165648,Good
2021-01-01,2021,,DEN,PHO,1595.94279115244,1535.33567995946,0.556449237812873,1565.63923555595,Good
2021-01-01,2021,,UTA,LAC,1579.73616043973,1539.56422110644,0.5852584529583188,1559.650190773085,Good
2021-01-01,2021,,GSW,POR,1503.02234170403,1399.12812664346,0.5056039912937338,1451.075234173745,Poor
2021-01-02,2021,,HOU,SAC,1532.29684356948,1503.86974663431,0.6768396600446205,1518.0832951018951,Average
2021-01-02,2021,,ORL,OKC,1510.77144234317,1484.23201901856,0.6744583413740101,1497.501730680865,Average
2021-01-02,2021,,PHI,CHO,1561.55342221987,1434.40600446498,0.7871055151026141,1497.979713342425,Average
2021-01-02,2021,,IND,NYK,1544.22373196462,1403.25189454412,0.8001361317268456,1473.73781325437,Blowout
2021-01-02,2021,,NOP,TOR,1611.27945407152,1546.94419892652,0.5511461720845522,1579.11182649902,Good
2021-01-02,2021,,ATL,CLE,1456.21847050424,1388.24983217659,0.7245022102806242,1422.2341513404149,Poor
2021-01-03,2021,,DET,BOS,1607.65855441703,1353.51446991436,0.7083377716150988,1480.586512165695,Blowout
2021-01-03,2021,,BRK,WAS,1498.92861146054,1390.20154532968,0.7687967750547389,1444.56507839511,Poor
2021-01-03,2021,,MEM,LAL,1648.13510045006,1521.69141235797,0.5379822122730327,1584.913256404015,Good
2021-01-03,2021,,SAS,UTA,1545.6854131629,1526.49198438307,0.6142375591711475,1536.088698772985,Good
2021-01-03,2021,,MIN,DEN,1528.91143523121,1377.02987046816,0.5741135149008865,1452.970652849685,Poor
2021-01-03,2021,,CHI,DAL,1551.61708138714,1361.94731983038,0.6262542395215864,1456.78220060876,Poor
2021-01-03,2021,,PHO,LAC,1602.36703588069,1573.61496838327,0.6772486944146485,1587.9910021319802,Good
2021-01-03,2021,,GSW,POR,1521.92048891214,1380.22997943535,0.559711151432821,1451.075234173745,Poor
2021-01-04,2021,,ORL,CLE,1496.16242397606,1400.02997622417,0.7556596832575457,1448.0962001001149,Poor
2021-01-04,2021,,PHI,CHO,1566.40448975511,1429.55493692974,0.7963142653511324,1497.979713342425,Average
2021-01-04,2021,,TOR,BOS,1610.16768499854,1605.75951383635,0.6341984164526436,1607.963599417445,Good
2021-01-04,2021,,ATL,NYK,1444.43832645666,1415.78959159494,0.6771186609401114,1430.1139590257999,Poor
2021-01-04,2021,,MIA,OKC,1558.63776007838,1498.84103738567,0.715014369287733,1528.7393987320252,Average
2021-01-04,2021,,HOU,DAL,1537.61825879534,1537.61468086941,0.6400697447781121,1537.616469832375,Good
2021-01-04,2021,,MIL,DET,1621.65853680002,1351.00533933285,0.8941311421598568,1486.3319380664352,Blowout
2021-01-04,2021,,NOP,IND,1552.46413916169,1531.6860349138,0.6671348299292341,1542.075087037745,Good
2021-01-04,2021,,GSW,SAC,1498.54833140845,1395.82128641189,0.5039244526311025,1447.18480891017,Poor
2021-01-05,2021,,BRK,UTA,1567.94400787364,1491.46801222456,0.5338021262374134,1529.7060100490999,Average
2021-01-05,2021,,MEM,LAL,1659.7735443766,1510.05296843143,0.5710691632124344,1584.913256404015,Good
2021-01-05,2021,,DEN,MIN,1539.92224173464,1366.01906396473,0.8287385565211771,1452.970652849685,Blowout
2021-01-05,2021,,LAC,SAS,1584.24163989735,1504.23338967233,0.7381182128561967,1544.2375147848402,Average
2021-01-05,2021,,POR,CHI,1506.3291819356,1375.94972034811,0.7902065323012764,1441.139451141855,Poor
2021-01-06,2021,,PHI,WAS,1571.42093791994,1397.66214456566,0.8286205592905546,1484.5415412428,Blowout
2021-01-06,2021,,ORL,CLE,1503.081499576,1393.11090062423,0.7700667106549558,1448.0962001001149,Poor
2021-01-06,2021,,IND,HOU,1538.822597407,1520.56899849512,0.6638999183596941,1529.69579795106,Good
2021-01-06,2021,,MIA,BOS,1626.14918406218,1569.14853089736,0.561567013246086,1597.64885747977,Good
2021-01-06,2021,,NYK,UTA,1546.01579302448,1426.41324370015,0.5281804403131445,1486.214518362315,Average
2021-01-06,2021,,ATL,CHO,1433.81467435145,1424.53848876491,0.652272726254305,1429.17658155818,Poor
2021-01-06,2021,,NOP,OKC,1545.32757666849,1488.33026656669,0.7117193473634467,1516.82892161759,Average
2021-01-06,2021,,MIL,DET,1623.35330990922,1349.31056622365,0.895963988243688,1486.331938066435,Blowout
2021-01-06,2021,,PHO,TOR,1591.74036436661,1589.77801477271,0.642663298212082,1590.75918956966,Good
2021-01-06,2021,,SAC,CHI,1475.92972693957,1386.78154911967,0.7481602907122376,1431.35563802962,Poor
2021-01-06,2021,,GSW,LAC,1574.60012585555,1418.43989088077,0.5801244519573698,1496.52000836816,Average
2021-01-07,2021,,BRK,PHI,1573.39969841446,1513.39622707372,0.5573067037312043,1543.39796274409,Average
2021-01-07,2021,,MEM,CLE,1506.06646608391,1388.77540336464,0.777443142529603,1447.420934724275,Poor
2021-01-07,2021,,POR,MIN,1495.49735316404,1363.65542592513,0.7915987643974954,1429.576389544585,Poor
2021-01-07,2021,,LAL,SAS,1663.76004672412,1513.87490371413,0.8082152098483393,1588.8174752191248,Good
2021-01-07,2021,,DEN,DAL,1554.66394116963,1542.28587977424,0.6234910105847544,1548.474910471935,Good
2021-01-08,2021,,DET,PHO,1597.739738147,1347.1543962739,0.7040875151800184,1472.4470672104499,Blowout
2021-01-08,2021,,BOS,WAS,1631.76934604422,1395.68338407114,0.8737650114096676,1513.72636505768,Blowout
2021-01-08,2021,,NOP,CHO,1538.74775263283,1437.51749989173,0.7610372185712433,1488.1326262622802,Average
2021-01-08,2021,,NYK,OKC,1494.91009060235,1438.90112161226,0.5629720254667636,1466.9056061073052,Average
2021-01-08,2021,,HOU,ORL,1515.40268490238,1507.41699683559,0.6505858998354516,1511.4098408689852,Average
2021-01-08,2021,,MEM,BRK,1523.90831864182,1494.16370054381,0.5997497450266912,1509.036009592815,Average
2021-01-08,2021,,MIL,UTA,1625.50947985897,1533.52791511237,0.7512209611592722,1579.5186974856701,Good
2021-01-08,2021,,GSW,LAC,1581.36100030549,1411.67901643083,0.5989571411338616,1496.52000836816,Average
2021-01-08,2021,,LAL,CHI,1644.09473285298,1384.01476117641,0.8882299411883976,1514.054747014695,Blowout
2021-01-08,2021,,SAC,TOR,1583.77864099232,1478.69651488283,0.50731324580288,1531.237577937575,Average
2021-01-09,2021,,PHI,DEN,1562.88760684636,1531.0045177283,0.6811756954594093,1546.94606228733,Good
2021-01-09,2021,,IND,PHO,1586.47254198598,1543.98891099974,0.5820247700408789,1565.23072649286,Good
2021-01-09,2021,,WAS,MIA,1563.52836891532,1393.74661979483,0.5990950832285815,1478.637494355075,Average
2021-01-09,2021,,CHO,ATL,1453.98844950618,1420.83566322463,0.6827609162717673,1437.412056365405,Poor
2021-01-09,2021,,MIN,SAS,1533.54021758527,1358.30051079544,0.6066171527788711,1445.920364190355,Poor
2021-01-09,2021,,MIL,CLE,1603.75998404503,1400.67816890474,0.8512804327299903,1502.219076474885,Blowout
2021-01-09,2021,,DAL,ORL,1565.94530321557,1489.39122001097,0.7342565264334343,1527.66826161327,Average
2021-01-09,2021,,SAC,POR,1500.85226829373,1462.06443813317,0.5871911067769672,1481.45835321345,Average
2021-01-10,2021,,DET,UTA,1555.27741092631,1358.42159243492,0.6358847527192484,1456.849501680615,Poor
2021-01-10,2021,,LAC,CHI,1568.1957191525,1383.17620380597,0.8376307377207322,1475.6859614792352,Blowout
2021-01-10,2021,,NYK,DEN,1548.72696448832,1425.32148870983,0.5336323255912953,1487.024226599075,Average
2021-01-10,2021,,BRK,OKC,1518.57466996581,1508.48972350478,0.6533279273909989,1513.532196735295,Average
2021-01-10,2021,,HOU,LAL,1644.93329022342,1533.428461727,0.5165507302283858,1589.18087597521,Good
2021-01-10,2021,,MIN,SAS,1537.6890006362,1354.15172774451,0.6179554631115622,1445.920364190355,Poor
2021-01-10,2021,,GSW,TOR,1600.41071774198,1424.84429758382,0.6070658625282142,1512.6275076629,Average
2021-01-11,2021,,WAS,PHO,1597.55106680709,1388.94379834563,0.6513988495352926,1493.24743257636,Average
2021-01-11,2021,,CHO,NYK,1459.19451256603,1407.76786042057,0.7050955416420478,1433.4811864933,Poor
2021-01-11,2021,,CLE,MEM,1499.49734921982,1398.19385079282,0.5018758762277551,1448.8456000063202,Poor
2021-01-11,2021,,ORL,MIL,1606.24430215695,1483.40142101603,0.5328262629707481,1544.82286158649,Average
2021-01-11,2021,,ATL,PHI,1545.16516008634,1415.62960016478,0.5424029916820667,1480.39738012556,Average
2021-01-11,2021,,SAC,IND,1532.91038617863,1437.71593527111,0.5069153000821707,1485.3131607248702,Average
2021-01-11,2021,,POR,TOR,1595.18754860132,1525.20077115579,0.5430853795733135,1560.1941598785552,Good
2021-01-12,2021,,PHI,MIA,1568.33119036452,1528.24318204467,0.5853757225748788,1548.287186204595,Good
2021-01-12,2021,,CLE,UTA,1562.29117552507,1387.86603833168,0.6054976365979216,1475.078606928375,Average
2021-01-12,2021,,BRK,DEN,1566.28059277758,1501.0183508784,0.5498257326999321,1533.64947182799,Average
2021-01-12,2021,,HOU,LAL,1659.52533563367,1518.83641631675,0.5582898187919845,1589.18087597521,Good
2021-01-12,2021,,OKC,SAS,1526.04604259219,1525.66416348874,0.6405712857546944,1525.855103040465,Good
2021-01-12,2021,,GSW,IND,1525.99692018179,1430.06746672448,0.5058577193527913,1478.032193453135,Average
2021-01-13,2021,,CHO,DAL,1571.93510221051,1468.11027944248,0.5055041400798037,1520.022690826495,Average
2021-01-13,2021,,DET,MIL,1622.31128664727,1351.40782783616,0.7278614478126721,1486.859557241715,Blowout
2021-01-13,2021,,NYK,BRK,1507.79225321876,1398.85209354412,0.5128630851197471,1453.3221733814398,Poor
2021-01-13,2021,,MIN,MEM,1509.82516168096,1366.17656489197,0.5624869797420722,1438.0008632864651,Poor
2021-01-13,2021,,OKC,LAL,1672.05728322097,1511.59007075584,0.5861512407641131,1591.8236769884052,Good
2021-01-13,2021,,SAC,POR,1528.80778108068,1444.62940126795,0.5227534157310139,1486.718591174315,Average
2021-01-13,2021,,LAC,NOP,1569.67411135014,1522.27680301838,0.7002496834808318,1545.97545718426,Good
2021-01-14,2021,,PHI,MIA,1563.90721850983,1532.66715389936,0.5976815157910578,1548.287186204595,Good
2021-01-14,2021,,TOR,CHO,1591.58053867643,1457.25335113243,0.7939490336713955,1524.41694490443,Average
2021-01-14,2021,,SAS,HOU,1540.12013532509,1506.30446872945,0.683586845558199,1523.21230202727,Good
2021-01-14,2021,,POR,IND,1536.99604246775,1535.8769594624,0.6415477670092861,1536.436500965075,Good
2021-01-14,2021,,DEN,GSW,1559.50669043722,1420.18742744387,0.7986104871183536,1489.8470589405451,Blowout
2021-01-15,2021,,MIL,DAL,1626.97196616574,1582.79203052056,0.6963478307975881,1604.88199834315,Good
2021-01-15,2021,,CLE,NYK,1390.71396212066,1371.58387557696,0.6143239539114781,1381.14891884881,Poor
2021-01-15,2021,,BOS,ORL,1633.70611032053,1467.33443652571,0.8224971880648759,1550.52027342312,Blowout
2021-01-15,2021,,OKC,CHI,1494.7472733047,1381.69781160833,0.7731898483138617,1438.222542456515,Poor
2021-01-15,2021,,UTA,ATL,1578.57333827979,1432.55157820645,0.8047443766279111,1505.56245824312,Average
2021-01-15,2021,,LAL,NOP,1688.90008067211,1518.50290219532,0.8258550507783136,1603.701491433715,Good
2021-01-15,2021,,SAC,LAC,1573.4480121732,1436.44113988088,0.5530566738515552,1504.94457602704,Average
2021-01-16,2021,,SAS,HOU,1530.43702340348,1515.98758065106,0.6589961561124,1523.21230202727,Good
2021-01-16,2021,,BRK,ORL,1515.93038464222,1461.40552017119,0.7087904105681819,1488.667952406705,Average
2021-01-16,2021,,TOR,CHO,1593.52073089723,1455.31315891163,0.7975792919582958,1524.4169449044298,Average
2021-01-16,2021,,MIA,DET,1552.73583442558,1346.74714831769,0.8533864736145177,1449.741491371635,Blowout
2021-01-16,2021,,MEM,PHI,1543.83853798361,1519.13529358621,0.6066955168886365,1531.48691578491,Good
2021-01-16,2021,,POR,ATL,1510.99901228051,1426.47533153012,0.7431114483359033,1468.7371719053149,Average
2021-01-17,2021,,BOS,NYK,1639.63502667505,1386.66366573418,0.8841024650124415,1513.149346204615,Blowout
2021-01-17,2021,,DAL,CHI,1579.7479418045,1379.82515464808,0.8489634593164256,1479.78654822629,Blowout
2021-01-17,2021,,DEN,UTA,1584.64958495612,1563.01487531212,0.610902370779005,1573.83223013412,Good
2021-01-17,2021,,SAC,NOP,1514.30863040154,1413.85835895905,0.5006479923317645,1464.0834946802952,Average
2021-01-17,2021,,LAC,IND,1596.03079309503,1561.87398964964,0.6840114415375692,1578.9523913723351,Good
2021-01-18,2021,,NYK,ORL,1457.04483246621,1440.53853010361,0.6178962415785826,1448.7916812849098,Poor
2021-01-18,2021,,ATL,MIN,1423.01346929467,1356.86643298672,0.7224043013541592,1389.939951140695,Poor
2021-01-18,2021,,POR,SAS,1537.70734427686,1514.46087451596,0.6086947194707848,1526.08410939641,Good
2021-01-18,2021,,MEM,PHO,1573.3708815862,1522.72013964411,0.5705455104966505,1548.045510615155,Good
2021-01-18,2021,,TOR,DAL,1595.42177054846,1548.34200719368,0.6998658592439873,1571.88188887107,Good
2021-01-18,2021,,BRK,MIL,1630.0160548818,1520.2910723472,0.513991720986951,1575.1535636145,Good
2021-01-18,2021,,MIA,DET,1515.71641787734,1383.76656486593,0.7917012369551463,1449.741491371635,Poor
2021-01-18,2021,,CHI,HOU,1508.71725977768,1411.2310892589,0.5036176283028001,1459.97417451829,Average
2021-01-18,2021,,LAL,GSW,1693.09435246589,1416.67924256897,0.897230073236918,1554.88679751743,Blowout
2021-01-19,2021,,UTA,NOP,1592.89356171322,1521.33435480846,0.7286085114827471,1557.1139582608398,Average
2021-01-19,2021,,DEN,OKC,1554.77089855502,1496.61993026495,0.7130799939117679,1525.695414409985,Average
2021-01-20,2021,,PHI,BOS,1585.76016230562,1540.25369192571,0.57778568506693,1563.006927115665,Good
2021-01-20,2021,,IND,DAL,1548.49550847605,1538.6379885632,0.6530313527174538,1543.566748519625,Good
2021-01-20,2021,,CLE,BRK,1525.29709576169,1375.63417196344,0.570987869416906,1450.465633862565,Poor
2021-01-20,2021,,ATL,DET,1428.40963849068,1381.04933777568,0.7002049659399598,1404.72948813318,Poor
2021-01-20,2021,,TOR,MIA,1605.12578917894,1518.43364496759,0.7454871118958876,1561.7797170732651,Good
2021-01-20,2021,,MIN,ORL,1451.01827798114,1351.4702637907,0.5006504595001419,1401.24427088592,Poor
2021-01-20,2021,,HOU,PHO,1568.14513408313,1501.74482348403,0.548203660665991,1534.94497878358,Average
2021-01-20,2021,,LAC,SAC,1609.40927426862,1406.83263455213,0.8509118947578103,1508.120954410375,Blowout
2021-01-20,2021,,GSW,SAS,1559.68887928767,1429.08586189296,0.5439277359951233,1494.3873705903152,Average
2021-01-21,2021,,MIL,LAL,1680.6877331419,1625.01003146731,0.5634411391039943,1652.848882304605,Great
2021-01-21,2021,,GSW,NYK,1448.61247139144,1446.56508458868,0.6427757057617082,1447.58877799006,Poor
2021-01-21,2021,,UTA,NOP,1599.60341302771,1514.62450349397,0.7436113761213181,1557.11395826084,Average
2021-01-22,2021,,IND,ORL,1531.83352658735,1455.06691096351,0.734495179380611,1493.4502187754301,Average
2021-01-22,2021,,CHO,CHI,1453.4121192604,1418.20352555255,0.685318619319579,1435.807822406475,Poor
2021-01-22,2021,,DET,HOU,1493.03241635513,1376.17956242115,0.5242342027227436,1434.60598938814,Poor
2021-01-22,2021,,CLE,BRK,1511.45902925692,1389.47223846821,0.5315993642162624,1450.465633862565,Poor
2021-01-22,2021,,TOR,MIA,1588.06477439383,1535.4946597527,0.7064623872476289,1561.7797170732651,Good
2021-01-22,2021,,PHI,BOS,1578.413604201,1547.60025003033,0.5982720218617966,1563.006927115665,Good
2021-01-22,2021,,MIN,ATL,1433.27941384521,1347.42163080833,0.5203410533588273,1390.35052232677,Poor
2021-01-22,2021,,SAS,DAL,1555.2999704519,1540.16226978919,0.6197545773895844,1547.731120120545,Good
2021-01-22,2021,,LAC,OKC,1613.20423108085,1488.86164410431,0.7843873981675881,1551.0329375925799,Average
2021-01-22,2021,,SAC,NYK,1465.41165113219,1403.0376777399,0.5539375079492663,1434.2246644360448,Poor
2021-01-22,2021,,PHO,DEN,1576.85754121202,1562.52918471566,0.6588395023535237,1569.69336296384,Good
2021-01-23,2021,,MIN,NOP,1509.70598388601,1331.39014496393,0.6108347035036708,1420.54806442497,Poor
2021-01-23,2021,,BRK,MIA,1526.92427752874,1498.8659143238,0.602077605239329,1512.8950959262702,Average
2021-01-23,2021,,DET,PHI,1556.45910486609,1372.38471969482,0.6186851444567008,1464.421912280455,Poor
2021-01-23,2021,,DAL,HOU,1564.6581898525,1496.82725908146,0.724343958510391,1530.74272446698,Average
2021-01-23,2021,,PHO,DEN,1571.70160668198,1567.6851192457,0.6347213305941081,1569.69336296384,Good
2021-01-23,2021,,UTA,GSW,1604.52193263567,1429.76590484793,0.8294342281423934,1517.1439187418,Average
2021-01-23,2021,,CHI,LAL,1690.51643292367,1437.03453713536,0.7075496330648083,1563.775485029515,Good
2021-01-24,2021,,IND,TOR,1596.63515661779,1534.08141226683,0.553681793120107,1565.35828444231,Good
2021-01-24,2021,,LAC,OKC,1617.90656658599,1484.15930859917,0.7934023649808142,1551.0329375925799,Blowout
2021-01-24,2021,,BOS,CLE,1569.55474936524,1402.06535340133,0.8234345935801404,1485.810051383285,Blowout
2021-01-24,2021,,ORL,CHO,1452.81902528403,1434.58110767759,0.6638797757577742,1443.70006648081,Poor
2021-01-24,2021,,MIL,ATL,1615.18133168554,1449.31089968961,0.8220755433647796,1532.2461156875752,Blowout
2021-01-24,2021,,SAS,WAS,1530.80405038859,1413.12398356652,0.7778303552205331,1471.964016977555,Average
2021-01-24,2021,,POR,NYK,1492.47933950515,1456.98160983722,0.6856774481660314,1474.730474671185,Average
2021-01-25,2021,,IND,TOR,1604.66875248356,1526.04781640106,0.5307281727056251,1565.35828444231,Good
2021-01-25,2021,,DET,PHI,1560.97829753133,1367.86552702958,0.6308814711828216,1464.4219122804552,Blowout
2021-01-25,2021,,ORL,CHO,1444.62053201198,1442.77960094964,0.642502772322222,1443.7000664808102,Poor
2021-01-25,2021,,BRK,MIA,1522.1649753803,1503.62521647224,0.6151287758785339,1512.89509592627,Average
2021-01-25,2021,,CLE,LAL,1696.25266256854,1394.49901459775,0.7615847131970044,1545.375838583145,Blowout
2021-01-25,2021,,DAL,DEN,1584.18590027285,1532.5766728678,0.5691930747531138,1558.3812865703248,Good
2021-01-25,2021,,CHI,BOS,1577.12108816882,1431.29830749049,0.5655645661089179,1504.209697829655,Average
2021-01-25,2021,,GSW,MIN,1425.34502802086,1344.91543449786,0.7385867802251549,1385.1302312593598,Poor
2021-01-25,2021,,POR,OKC,1495.65014402629,1480.99879029599,0.6592572985695992,1488.32446716114,Average
2021-01-26,2021,,ATL,LAC,1621.06708488917,1445.53681667436,0.6070162201483849,1533.3019507817648,Good
2021-01-26,2021,,HOU,WAS,1528.90877606616,1406.92508772881,0.7820820136326243,1467.916931897485,Average
2021-01-26,2021,,UTA,NYK,1608.94280946274,1453.81080531608,0.8128533037350816,1531.3768073894098,Average
2021-01-27,2021,,CHO,IND,1538.47137966842,1436.34427085577,0.5030611174057751,1487.407825262095,Average
